,open,high,low,close,volume,EMA,SMA,T3,MACD,MACD_Hist,MACD_Signal,SlowD,SlowK,FastD,FastK,RSI,WILLR,ADX,CCI,ROC,Aroon Down,Aroon Up,MFI,TRIX,Real Lower Band,Real Middle Band,Real Upper Band,DX,Chaikin A/D,OBV,PHASE,QUADRATURE,ADOSC,buy_label,ACTIVE_ABNB,ACTIVE_BWA,ACTIVE_CHWY,ACTIVE_NKE,ACTIVE_SBUX
4373,48.75,51.8,47.54,51.28,5616200,4.5464,4.5694,4.581,0.2249,0.2909,-0.066,89.1646,86.497,86.497,92.5395,71.3073,-8.3871,85.167,133.3333,3.4812,0.0,100.0,100.0,1.8815,4.3638,4.5694,4.7749,95.481,69868538.0492,-315218400.0,0.1945,0.602,54782177.3007,0,False,False,False,True,False
4372,50.5,51.18,49.3,50.0,4475400,4.6312,4.66,4.6552,0.2924,0.286,0.0064,84.9035,79.2297,79.2297,70.9677,80.3568,-37.1134,87.7455,64.3621,8.2529,0.0,75.0,76.3404,1.8096,4.5384,4.66,4.7817,95.481,60727295.496,-351021600.0,0.4216,0.3676,49268207.881,0,False,False,False,True,False
4371,50.25,52.0,47.56,48.51,5833000,4.6726,4.6801,4.7119,0.3144,0.2402,0.0742,76.842,64.7994,64.7994,30.8911,75.8029,-78.2511,69.6968,-41.3943,1.7206,0.0,100.0,46.8693,1.6306,4.5431,4.6801,4.817,15.5506,34032124.3248,-397685600.0,0.4334,0.1137,34039647.0293,1,False,False,False,True,False
4370,48.18,49.65,48.18,48.65,910400,4.6194,4.6565,4.7122,0.342,0.2056,0.1363,62.0927,42.2489,42.2489,24.8879,46.6294,-75.1121,56.1602,-99.0331,-2.0333,25.0,75.0,33.6157,1.1054,4.4718,4.6565,4.8412,15.5506,31406208.6785,-390402400.0,0.4708,0.0094,23879749.2453,0,False,False,False,True,False
4369,45.0,45.5,40.75,43.68,16085100,4.4723,4.5711,4.626,0.3126,0.1267,0.1859,44.8111,27.3849,27.3849,26.3757,26.5253,-73.6243,60.0008,-133.3333,-7.4408,100.0,50.0,-0.0,0.2201,4.165,4.5711,4.9771,71.5227,61476879.8364,-519083200.0,0.4378,-0.3966,27120481.9525,1,False,False,False,True,False
4368,44.7,47.35,44.03,46.81,7439100,4.3727,4.4373,4.5019,0.3202,0.0902,0.23,34.9685,35.2718,35.2718,54.5517,25.1053,-45.4483,54.1779,-23.6958,-11.244,75.0,25.0,24.9985,-0.481,4.0139,4.4373,4.8607,36.709,101630094.2943,-459570400.0,0.2393,-0.4415,38756760.6646,1,False,False,False,True,False
4367,46.78,50.4,46.15,47.8,6806000,4.3915,4.3586,4.4213,0.339,0.0707,0.2683,36.929,48.1303,48.1303,63.4636,49.8992,-26.943,42.0004,56.3162,-6.6519,50.0,0.0,47.4905,-0.5925,4.1011,4.3586,4.6161,5.468,89459364.8825,-405122400.0,0.2095,-0.309,36121209.8099,1,False,False,False,True,False
4366,47.97,49.99,46.41,48.08,8441900,4.4478,4.3567,4.4058,0.3308,0.0369,0.294,49.3533,64.658,64.658,75.9585,60.0003,-24.0415,32.8673,67.5036,-0.1646,25.0,75.0,60.716,-0.3394,4.1044,4.3567,4.609,5.468,84931865.4412,-337587200.0,0.149,-0.598,30318715.5644,1,False,False,False,True,False
4365,48.08,48.23,46.85,48.13,6237700,4.4857,4.4295,4.4293,0.301,-0.0076,0.3086,61.5849,71.9663,71.9663,76.4767,60.9702,-35.6358,26.0175,19.9199,6.8444,0.0,50.0,78.336,-0.0575,4.1726,4.4295,4.6863,5.468,127601349.4991,-287685600.0,-0.0897,-0.7601,38765375.0674,1,False,False,False,True,False
4364,47.95,50.96,47.9,49.64,5613900,4.5036,4.5062,4.4628,0.2812,-0.0337,0.3148,71.4734,77.7959,77.7959,80.9524,58.7265,-27.4428,30.2296,133.3333,7.2707,0.0,100.0,77.2645,0.1175,4.406,4.5062,4.6065,42.8661,133765631.8521,-242774400.0,-0.3543,-0.5026,40658064.243,0,False,False,False,True,False
4363,49.64,50.1,47.65,49.18,5943800,4.5781,4.5738,4.5216,0.2541,-0.0565,0.3106,74.4121,73.4743,73.4743,62.9938,74.8006,-39.1209,31.743,39.621,6.1137,0.0,75.0,53.753,0.4285,4.4393,4.5738,4.7083,36.2831,145604711.0357,-290324800.0,-0.46,0.1566,41503138.2603,1,False,False,False,True,False
4362,49.4,50.24,49.1,49.55,3101800,4.6138,4.6076,4.5808,0.2238,-0.0767,0.3005,74.0853,70.9857,70.9857,69.011,69.6634,-34.3066,33.4078,72.884,2.981,0.0,50.0,42.3071,0.597,4.4642,4.6076,4.7509,38.4024,140380626.8252,-265510400.0,-0.2385,0.7171,36413629.1767,1,False,False,False,True,False
4361,49.55,53.91,48.24,52.95,6213700,4.6409,4.6423,4.6299,0.1902,-0.0934,0.2837,72.4208,72.8023,72.8023,86.4023,71.3057,-15.3355,42.9349,133.3333,3.0574,0.0,100.0,72.1211,0.6554,4.512,4.6423,4.7726,71.5162,173257346.4019,-215800800.0,0.053,0.6929,41482001.7645,1,False,False,False,True,False
4360,53.0,54.43,52.6,53.4,5270000,4.7875,4.7616,4.724,0.172,-0.0961,0.2681,74.6206,80.0738,80.0738,84.8083,89.2131,-15.1917,50.7368,102.7228,10.5318,25.0,100.0,72.2258,1.0852,4.4772,4.7616,5.0459,74.1423,167958548.5877,-173640800.0,0.2037,0.3387,38098354.7219,0,False,False,False,True,False
4359,53.45,53.5,51.09,52.99,5673300,4.8925,4.8515,4.8387,0.1597,-0.0905,0.2502,78.7333,83.3239,83.3239,78.7611,90.2692,-23.2633,45.1356,39.5625,7.6753,0.0,75.0,71.7539,1.4219,4.4958,4.8515,5.2073,28.3322,194135766.845,-219027200.0,0.2075,0.0986,41579763.5843,1,False,False,False,True,False
4358,53.35,56.38,52.05,55.04,6759500,4.9517,4.9448,4.9389,0.1568,-0.0731,0.23,81.9223,82.3691,82.3691,83.5381,87.7243,-16.4619,48.1164,102.7926,7.996,25.0,100.0,76.5243,1.5046,4.6391,4.9448,5.2506,57.0589,214742094.7896,-164951200.0,0.2166,0.0682,45780556.6845,0,False,False,False,True,False
4357,55.2,55.87,50.0,53.85,12932700,5.0571,5.0783,5.0423,0.1877,-0.0264,0.2141,81.0828,77.5553,77.5553,70.3668,92.7594,-38.4677,39.9561,-17.1371,11.4026,0.0,75.0,39.6997,1.6381,4.917,5.0783,5.2396,15.475,249877499.1596,-268412800.0,0.2242,-0.0157,54516641.0083,1,False,False,False,True,False
4356,53.35,56.9,51.84,56.3,14171000,5.0549,5.0893,5.1011,0.2103,0.0063,0.204,80.5536,81.7364,81.7364,91.3043,61.3336,-8.6957,37.5036,89.3655,0.8807,75.0,100.0,53.7927,1.4016,4.9436,5.0893,5.235,30.1462,336359807.46,-155044800.0,0.1708,0.0998,80651533.5083,1,False,False,False,True,False
4355,56.65,58.43,56.0,56.48,3881400,5.1785,5.1678,5.1785,0.2445,0.0445,0.1999,79.6016,79.5131,79.5131,76.8683,79.2332,-23.1317,39.77,125.7849,6.2189,50.0,100.0,66.5405,1.4923,4.9024,5.1678,5.4333,46.5691,317575748.2008,-123993600.0,0.3003,0.2533,78034376.7206,1,False,False,False,True,False
4354,56.48,58.49,56.03,57.0,5722200,5.2463,5.2447,5.2558,0.2582,0.0579,0.2004,81.5968,83.5409,83.5409,82.4499,76.7914,-17.5501,41.632,71.238,6.0986,25.0,100.0,65.8705,1.4931,4.9936,5.2447,5.4958,47.2179,307899182.3471,-78216000.0,0.3955,-0.0121,66790780.1066,0,False,False,False,True,False
4353,57.5,57.94,54.9,55.43,6688900,5.3256,5.302,5.3342,0.2744,0.0684,0.206,79.1598,74.4253,74.4253,63.9576,81.3815,-46.015,34.4279,-19.4444,4.3946,0.0,75.0,77.9702,1.4965,5.0037,5.302,5.6003,12.8157,273046492.8734,-131727200.0,0.2954,-0.1052,45029745.7405,1,False,False,False,True,False
4352,55.43,58.3,54.6,57.55,6232600,5.2947,5.3512,5.3631,0.2959,0.0782,0.2177,78.4634,77.4241,77.4241,85.8647,53.0118,-24.1645,30.993,10.7394,3.8988,0.0,50.0,70.6334,1.1507,5.2118,5.3512,5.4906,20.6884,302693455.0356,-81866400.0,0.2929,-0.1255,41467015.4841,1,False,False,False,True,False
4351,58.1,59.2,57.53,58.61,5740500,5.3774,5.3855,5.4019,0.3227,0.0882,0.2345,76.9494,78.9987,78.9987,87.1739,70.6237,-12.8261,33.0043,129.2383,2.5596,75.0,100.0,73.0467,1.0968,5.193,5.3855,5.5781,39.038,316168161.6224,-35942400.0,0.184,-0.1552,40527212.8855,1,False,False,False,True,False
4350,58.43,61.05,57.11,60.02,9435800,5.4394,5.4317,5.4509,0.3511,0.0953,0.2557,80.7042,85.6899,85.6899,84.031,72.3326,-15.969,40.4266,92.2523,3.4525,50.0,100.0,76.9153,1.0873,5.2109,5.4317,5.6525,62.6938,352187052.993,39544000.0,0.1781,0.0413,47919012.4508,0,False,False,False,True,False
4349,59.8,60.64,59.1,59.1,6810600,5.5286,5.4861,5.5194,0.394,0.112,0.2821,81.6709,80.3241,80.3241,69.7674,79.0718,-30.2326,45.9934,74.5028,4.0,25.0,75.0,100.0,1.175,5.1863,5.4861,5.786,62.6938,297702252.993,-14940800.0,0.2495,0.0062,29250583.8683,1,False,False,False,True,False
4348,59.2,60.52,59.2,59.51,4513800,5.5593,5.5754,5.5759,0.4065,0.1001,0.3064,80.8849,76.6408,76.6408,76.124,69.2255,-39.0863,50.1685,69.4689,6.8014,0.0,50.0,100.0,1.1032,5.4498,5.5754,5.701,62.6938,278552798.4475,21169600.0,0.2142,-0.14,12861347.1958,0,False,False,False,True,False
4347,59.3,59.8,56.73,59.4,4687100,5.5816,5.6038,5.6138,0.4143,0.0852,0.3291,75.3991,69.2323,69.2323,61.8056,70.0541,-38.1944,44.3713,-133.3333,2.0654,100.0,25.0,81.8085,0.9619,5.5109,5.6038,5.6967,26.9796,306278445.3531,-16327200.0,0.1293,-0.1187,13809242.8273,0,False,False,False,True,False
4346,58.95,60.2,58.05,58.85,5438800,5.5817,5.6161,5.6286,0.4277,0.0783,0.3494,69.4026,62.3346,62.3346,49.0741,62.2339,-45.7801,36.6471,-35.7143,0.89,75.0,0.0,78.3843,0.7545,5.5576,5.6161,5.6746,13.4747,295147877.9112,-59837600.0,0.1088,0.0998,9400088.4153,0,False,False,False,True,False
4345,58.6,59.64,57.59,58.2,5934100,5.5684,5.5877,5.6221,0.4242,0.0563,0.3679,60.3529,49.4918,49.4918,37.5959,54.171,-61.2137,33.887,-80.0805,-2.0067,50.0,0.0,48.7163,0.5196,5.5365,5.5877,5.6389,25.6066,275927183.2771,-107310400.0,0.2064,0.1692,626114.3709,1,False,False,False,True,False
4344,57.4,63.25,57.05,62.75,9002800,5.5151,5.5451,5.5848,0.4217,0.0375,0.3842,57.1784,59.7088,59.7088,92.4565,34.0214,-7.5435,37.936,133.3333,-3.0405,25.0,100.0,58.347,0.1972,5.4096,5.5451,5.6806,50.0829,336533536.693,-35288000.0,0.2421,0.0282,16263681.5877,0,False,False,False,True,False
4343,62.76,64.28,58.71,59.5,10953300,5.6906,5.6298,5.6319,0.4054,0.009,0.3964,55.0265,55.8787,55.8787,37.5838,79.7912,-65.1326,43.2418,62.2354,6.0371,0.0,100.0,46.1962,0.559,5.2401,5.6298,6.0195,59.1591,273763458.4165,-122914400.0,0.2422,-0.2175,1210054.035,1,False,False,False,True,False
4342,59.5,61.15,59.3,60.01,5509800,5.6722,5.6455,5.6696,0.3755,-0.0268,0.4023,57.6244,57.2857,57.2857,41.8167,51.4353,-58.1833,47.2211,5.5239,1.126,50.0,75.0,29.0003,0.5437,5.2598,5.6455,6.0313,59.1591,263518208.6868,-78836000.0,0.132,-0.4725,-8318105.2447,0,False,False,False,True,False
4341,59.6,59.6,56.11,58.87,9728400,5.665,5.6719,5.686,0.3455,-0.0562,0.4016,50.2973,37.7275,37.7275,33.7821,52.1311,-66.2179,40.5321,-133.3333,1.901,100.0,50.0,25.9837,0.4291,5.3022,5.6719,6.0416,20.4651,308787325.0191,-156663200.0,0.0257,-0.2924,2944012.5416,0,False,False,False,True,False
4340,58.15,59.1,57.44,57.86,6007500,5.6056,5.6923,5.6623,0.3299,-0.0646,0.3945,42.4509,32.3395,32.3395,21.4198,40.8237,-78.5802,35.5153,-68.3846,1.5003,75.0,25.0,0.0,0.1495,5.3713,5.6923,6.0133,20.4651,285046843.0914,-204723200.0,-0.0232,-0.2672,-270184.6629,0,False,False,False,True,False
4339,58.0,59.25,55.1,56.82,9527900,5.5643,5.5794,5.6176,0.2931,-0.0888,0.3819,31.5711,24.6461,24.6461,18.7364,39.6379,-71.5702,39.6033,-100.0471,-7.5844,100.0,0.0,0.0,-0.0922,5.439,5.5794,5.7199,51.8671,272006247.4288,-280946400.0,-0.1273,0.4365,-5709801.7154,0,False,False,False,True,False
4338,56.82,58.04,54.75,54.75,6796800,5.4947,5.5158,5.5517,0.2482,-0.1153,0.3635,23.457,13.3854,13.3854,0.0,30.3811,-100.0,43.5476,-113.7942,-4.5042,100.0,0.0,0.0,-0.3629,5.3287,5.5158,5.703,55.3804,217631847.4288,-335320800.0,0.2095,0.9361,-24716972.1718,1,False,False,False,True,False
4337,54.5,55.67,52.4,55.34,6320600,5.365,5.3949,5.4459,0.1887,-0.1482,0.3369,19.296,19.8566,19.8566,40.8333,18.8445,-57.0803,50.9143,-104.332,-8.557,100.0,0.0,0.0,-0.7752,5.1177,5.3949,5.672,73.0143,257990907.9792,-284756000.0,0.3379,-0.5898,-17404116.0768,0,False,False,False,True,False
4336,55.09,56.4,52.67,52.9,7172700,5.3095,5.3223,5.3464,0.1356,-0.1692,0.3048,16.4287,16.0442,16.0442,7.2993,28.102,-92.7007,50.3551,-81.0703,-5.2623,75.0,25.0,0.0,-0.9654,5.0589,5.3223,5.5857,48.6776,207685859.1857,-342137600.0,0.0102,-1.2208,-28836452.6471,1,False,False,False,True,False
4335,53.22,56.42,53.21,55.84,7102500,5.2052,5.209,5.24,0.0743,-0.1919,0.2662,22.8949,32.7839,32.7839,50.219,18.9614,-39.0071,49.7457,30.4937,-8.2414,50.0,0.0,26.0669,-1.1894,4.9633,5.209,5.4546,47.9176,243972775.0735,-285317600.0,-0.1402,-1.2434,-19345985.0391,0,False,False,False,True,False
4334,55.7,56.08,52.0,54.0,6458600,5.2368,5.1824,5.1902,0.0389,-0.1867,0.2255,26.3461,30.2103,30.2103,33.1126,48.552,-54.7511,53.0903,-63.6301,-1.9711,100.0,0.0,26.6094,-0.9963,5.0085,5.1824,5.3563,63.1242,242959661.348,-336986400.0,-0.4309,-1.0238,-14027149.4722,0,False,False,False,True,False
4333,53.8,54.34,53.36,53.75,3828600,5.1836,5.1658,5.1521,-0.0003,-0.184,0.1838,34.6563,40.9748,40.9748,39.5928,35.3621,-60.4072,55.5988,-63.1836,-1.2844,75.0,50.0,29.3669,-0.9282,4.9783,5.1658,5.3533,63.1242,236708885.8378,-367615200.0,-0.4994,-0.5533,-12564949.9052,0,False,False,False,True,False
4332,53.67,53.87,49.46,50.14,8280000,5.1468,5.1321,5.1191,-0.0309,-0.1728,0.142,32.8923,27.4918,27.4918,9.7701,34.5069,-90.2299,63.2502,-133.3333,-2.5776,100.0,25.0,28.5885,-0.8693,4.9519,5.1321,5.3123,86.2044,190896640.9399,-433855200.0,-0.6438,-0.1406,-25401132.5584,0,False,False,False,True,False
4331,50.22,50.94,49.45,49.75,7613600,4.9938,5.061,5.0343,-0.1126,-0.2054,0.0928,28.9592,18.411,18.411,5.8703,18.5946,-93.8282,68.9888,-87.622,-5.637,75.0,0.0,0.0,-1.1759,4.686,5.061,5.4359,86.2044,156685004.4152,-494764000.0,-0.5601,0.4558,-39228625.0328,1,False,False,False,True,False
4330,50.0,54.0,49.83,50.75,8747500,4.8981,4.9286,4.9306,-0.1754,-0.2161,0.0407,19.4069,12.318,12.318,21.3135,18.2664,-71.087,52.3662,-2.354,-10.0195,50.0,0.0,30.8808,-1.4019,4.5902,4.9286,5.267,2.4983,117583469.643,-424784000.0,-0.46,0.6587,-53760485.2877,1,False,False,False,True,False
4329,50.76,56.3,48.22,53.65,10954600,4.8697,4.8594,4.8531,-0.2237,-0.212,-0.0117,20.7304,31.4622,31.4622,67.203,30.6064,-32.797,47.5704,116.393,-5.4257,100.0,100.0,56.1421,-1.3603,4.5856,4.8594,5.1332,33.1829,147735734.9895,-337147200.0,-0.2459,0.6659,-45224117.7556,1,False,False,False,True,False
4328,54.35,56.75,53.89,56.28,7068300,4.9891,4.8786,4.8706,-0.2458,-0.1858,-0.06,34.9275,61.0022,61.0022,94.49,64.43,-5.51,45.2408,123.6019,1.5084,75.0,100.0,78.8754,-0.7591,4.5394,4.8786,5.2178,38.2523,185696954.5699,-280600800.0,-0.1168,0.0256,-25542114.1027,0,False,False,False,True,False
4327,56.7,57.85,52.33,53.18,8820500,5.1502,5.0355,4.982,-0.253,-0.1498,-0.1032,54.5102,71.0662,71.0662,51.5057,75.0458,-48.4943,34.5199,39.5893,13.1723,50.0,100.0,74.7457,0.0943,4.5188,5.0355,5.5521,2.3572,136864621.2366,-351164800.0,-0.2384,-0.3989,-30705935.5687,0,False,False,False,True,False
4326,53.18,56.48,48.88,48.98,11049200,5.113,5.1111,5.0602,-0.2734,-0.1316,-0.1418,61.1214,51.2959,51.2959,7.892,47.0197,-92.108,36.3966,-95.4042,6.36,25.0,75.0,48.0712,0.2699,4.704,5.1111,5.5182,42.0266,50797168.605,-439558400.0,-0.4068,-0.322,-57412057.8632,0,False,False,False,True,False
4325,48.15,49.95,45.1,48.71,10037200,4.8993,5.049,5.0063,-0.2872,-0.1092,-0.178,50.5331,29.2371,29.2371,28.3137,27.4721,-71.6863,43.4246,-110.5034,-5.1418,100.0,50.0,20.4513,-0.3875,4.4549,5.049,5.6431,64.5088,90035377.2648,-519856000.0,-0.5118,0.391,-50633127.1497,0,False,False,False,True,False
4324,49.15,51.36,44.95,45.48,10766900,4.8091,4.9254,4.9024,-0.3002,-0.0889,-0.2113,31.3237,13.4381,13.4381,4.1085,34.6713,-95.8915,42.0459,-74.8367,-9.5676,100.0,25.0,0.0,-0.8508,4.2786,4.9254,5.5722,37.9095,18144063.6923,-605991200.0,-0.2571,1.1538,-66131425.5265,0,False,False,False,True,False
4323,45.23,45.8,43.25,43.92,8307200,4.6059,4.6527,4.7334,-0.3102,-0.0678,-0.2424,18.3374,12.3371,12.3371,4.589,22.828,-94.9358,44.2141,-117.0523,-20.2293,100.0,0.0,0.0,-1.54,4.1113,4.6527,5.1941,50.7189,-13390719.0528,-672448800.0,0.1341,1.1839,-76493485.2334,1,False,False,False,True,False
4322,43.4,45.35,40.5,44.05,15770000,4.4144,4.4202,4.5272,-0.3497,-0.081,-0.2687,12.0265,10.3043,10.3043,22.2153,18.8253,-67.3112,49.6343,-84.7149,-18.3904,100.0,0.0,0.0,-2.187,3.9848,4.4202,4.8556,65.8947,45137115.9987,-546288800.0,0.4994,0.2305,-55156063.485,1,False,False,False,True,False
4321,43.88,46.38,43.31,45.8,11435000,4.3177,4.3187,4.3498,-0.3718,-0.0813,-0.2905,15.9479,25.2024,25.2024,48.8029,23.5154,-51.1971,48.1715,8.3738,-8.8681,75.0,25.0,24.8724,-2.4292,3.8892,4.3187,4.7482,43.783,102051383.0997,-454808800.0,0.3171,-1.71,-23303845.6481,0,False,False,False,True,False
4320,45.75,46.54,42.55,43.18,10144800,4.3308,4.2379,4.2579,-0.3862,-0.0776,-0.3086,22.4684,31.8986,31.8986,24.6777,41.1714,-55.6291,48.7036,-16.4282,-6.9176,50.0,0.0,25.6328,-2.1179,4.0556,4.2379,4.4201,50.3002,46521951.5208,-535967200.0,-0.39,-2.323,-25823316.9764,0,False,False,False,True,False
4319,42.8,43.01,41.51,41.88,5831800,4.2265,4.1801,4.1803,-0.3872,-0.0629,-0.3243,29.7368,32.1094,32.1094,22.8477,27.7145,-77.1523,51.272,-107.388,-5.3725,25.0,75.0,27.2921,-2.0445,3.9702,4.1801,4.3899,58.9773,22883722.1874,-582621600.0,-0.7328,-1.5313,-32027690.3099,0,False,False,False,True,False
4318,41.3,43.2,40.35,41.73,8610900,4.1069,4.1302,4.0893,-0.3982,-0.0577,-0.3405,29.1483,23.4367,23.4367,22.7846,22.6872,-77.2154,55.1411,-73.1142,-4.8387,100.0,50.0,32.8931,-2.1352,3.8218,4.1302,4.4386,66.7484,20708336.9243,-651508800.0,-0.9408,-0.9509,-32346402.8655,1,False,False,False,True,False
4317,41.5,44.45,41.07,44.1,11759600,4.0472,4.0764,4.0109,-0.3938,-0.04,-0.3538,30.4651,35.849,35.849,61.9148,26.4715,-38.0852,48.3428,36.9582,-5.1522,75.0,25.0,32.5973,-2.0673,3.7425,4.0764,4.4103,27.9477,95301775.9775,-557432000.0,-1.1274,0.1954,-5801927.1335,0,False,False,False,True,False
4316,44.11,45.72,41.65,43.86,6793400,4.111,4.0404,4.0022,-0.4187,-0.0502,-0.3684,35.6121,47.5506,47.5506,57.9522,52.1046,-34.6369,36.9364,89.1873,-3.3078,50.0,0.0,57.1163,-1.4943,3.8211,4.0404,4.2598,2.7175,99975368.1151,-611779200.0,-0.8598,1.5082,7071676.54,0,False,False,False,True,False
4315,43.05,44.42,41.12,41.94,7563300,4.1088,4.0493,4.0192,-0.4663,-0.0794,-0.3869,44.4083,49.8253,49.8253,29.6089,43.8304,-70.3911,30.0446,-30.4079,0.873,25.0,75.0,54.181,-1.0571,3.8231,4.0493,4.2755,9.369,69538815.3878,-672285600.0,-0.3821,1.2012,2010913.3987,0,False,False,False,True,False
4314,41.7,42.4,38.53,41.86,10333000,4.056,4.0617,4.0183,-0.4971,-0.0894,-0.4077,47.3337,44.6252,44.6252,46.3143,34.5214,-53.6857,34.7085,-125.7719,1.2585,100.0,50.0,51.9663,-0.9313,3.8593,4.0617,4.264,48.7001,129133792.132,-754949600.0,-0.2844,0.2597,18719828.9505,1,False,False,False,True,False
4313,41.4,45.34,41.1,43.45,8126700,4.0129,4.0593,3.9992,-0.4899,-0.0666,-0.4233,47.5226,48.1172,48.1172,68.4284,32.4776,-31.5716,28.5937,50.1997,-0.241,75.0,25.0,46.5804,-0.9057,3.8519,4.0593,4.2667,10.2496,136187154.3962,-689936000.0,-0.4022,0.1512,26097743.4012,1,False,False,False,True,False
4312,43.34,47.0,43.06,46.99,7418000,4.061,4.0409,4.0092,-0.4866,-0.0506,-0.436,54.7613,71.5415,71.5415,99.8819,55.2971,-0.1181,29.165,123.9352,-1.7456,50.0,100.0,48.1331,-0.5684,3.8816,4.0409,4.2003,30.8788,195229915.8175,-630592000.0,-0.3462,0.5769,45529792.1831,1,False,False,False,True,False
4311,48.0,48.23,45.13,47.45,6948600,4.2677,4.159,4.1198,-0.4407,0.0013,-0.4421,68.805,86.7564,86.7564,91.9588,78.5328,-8.0412,32.7913,86.5766,11.4983,25.0,100.0,70.626,0.4514,3.6554,4.159,4.6625,43.6702,222844997.1078,-575003200.0,-0.0812,0.6691,58126811.4424,0,False,False,False,True,False
4310,48.0,48.2,43.45,44.01,8162800,4.3916,4.3092,4.2703,-0.3782,0.0628,-0.4411,80.3588,82.7785,82.7785,56.4948,78.5328,-59.1865,26.4574,-4.1701,15.1079,0.0,75.0,73.3679,1.2259,3.7565,4.3092,4.8618,7.4559,172940215.6341,-640305600.0,0.0803,0.2004,42117087.812,1,False,False,False,True,False
4309,44.01,46.1,42.83,45.56,6421800,4.3138,4.3714,4.3381,-0.3435,0.0915,-0.435,79.9568,70.3354,70.3354,62.5526,43.8437,-49.4444,20.9434,-86.9001,6.3043,0.0,50.0,50.303,0.9948,3.9565,4.3714,4.7863,4.4015,207346923.891,-588931200.0,-0.0134,-0.0056,42686418.2439,0,False,False,False,True,False
4308,46.15,47.22,43.49,43.75,10368600,4.3488,4.4384,4.3762,-0.3053,0.1199,-0.4251,66.1585,45.3615,45.3615,17.037,57.3242,-82.963,20.0876,-56.7153,6.4836,75.0,25.0,22.5257,0.8831,4.1247,4.4384,4.752,17.52,135962031.6658,-671880000.0,-0.0475,0.2485,16325367.8722,1,False,False,False,True,False
4307,44.0,45.77,43.7,44.78,4510800,4.2877,4.343,4.362,-0.2599,0.1476,-0.4075,51.4213,38.5669,38.5669,36.1111,43.376,-63.6872,19.4457,-65.6085,-8.3333,50.0,0.0,0.0,0.4689,4.0248,4.343,4.6613,17.52,137531005.5789,-635793600.0,0.0618,0.6165,4556396.4314,1,False,False,False,True,False
4306,46.0,47.13,44.04,45.12,8491900,4.3274,4.2953,4.3559,-0.1945,0.1828,-0.3773,38.6197,31.9308,31.9308,42.6443,56.5031,-47.836,25.3956,133.3333,-4.1667,25.0,0.0,28.7846,0.3952,4.0977,4.2953,4.493,43.2454,117084489.074,-567858400.0,0.3949,0.6881,-7178110.4488,0,False,False,False,True,False
4305,45.13,45.8,42.4,42.53,7605300,4.318,4.322,4.3465,-0.1479,0.1906,-0.3385,32.5592,27.1798,27.1798,2.784,49.8061,-97.216,19.5191,-133.3333,2.5449,100.0,25.0,27.8654,0.2699,4.1588,4.322,4.4853,1.8896,61103387.6428,-628700800.0,0.5843,-0.2327,-29138203.678,1,False,False,False,True,False
4304,42.69,45.1,41.19,45.1,12155800,4.2245,4.2428,4.2949,-0.1323,0.1664,-0.2988,32.1402,37.31,37.31,66.5017,35.1135,-32.4679,21.321,-52.7184,-7.2016,100.0,0.0,63.2722,-0.1666,4.0152,4.2428,4.4704,26.7268,158349787.6428,-531454400.0,0.2243,-0.7929,-4530914.2102,0,False,False,False,True,False
4303,44.76,45.09,43.51,43.53,3357200,4.2476,4.2643,4.2623,-0.0966,0.1588,-0.2554,33.6856,36.5671,36.5671,40.4157,52.0984,-59.5843,22.6725,-14.2594,2.0524,75.0,25.0,76.2837,-0.2111,4.0422,4.2643,4.4865,26.7268,132172126.8833,-558312000.0,0.0158,-0.5213,-2381650.1959,1,False,False,False,True,False
4302,43.6,46.1,43.5,45.15,4060600,4.2171,4.2104,4.2316,-0.0421,0.1691,-0.2111,44.1049,58.4377,58.4377,68.3957,43.5757,-19.3483,18.9743,133.3333,-4.9144,50.0,0.0,72.2669,-0.3078,4.0333,4.2104,4.3875,7.8796,140918034.5756,-525827200.0,-0.0977,-0.3887,1496896.639,1,False,False,False,True,False
4301,45.0,48.43,45.0,47.53,6409500,4.2523,4.2108,4.2293,0.0295,0.1953,-0.1658,53.4883,65.4601,65.4601,87.5691,55.3339,-12.4309,26.7141,133.3333,0.0307,25.0,100.0,100.0,-0.1618,4.033,4.2108,4.3885,49.9337,165285346.529,-474551200.0,-0.1489,0.0484,10700728.9985,0,False,False,False,True,False
4300,47.64,48.2,44.65,45.05,5557200,4.3745,4.3291,4.291,0.084,0.2024,-0.1183,64.5526,69.7599,69.7599,53.3149,70.6906,-68.5598,29.3789,32.6099,11.5952,0.0,75.0,71.1965,0.3758,4.0464,4.3291,4.6119,37.3732,130846360.6135,-519008800.0,-0.0039,-0.0283,2535280.4453,0,False,False,False,True,False
4299,45.05,45.58,43.2,43.4,4299300,4.3487,4.3361,4.3328,0.0721,0.1485,-0.0764,61.152,48.236,48.236,3.8241,48.7611,-96.1759,23.5556,-95.3898,0.6479,100.0,50.0,52.0829,0.4109,4.0569,4.3361,4.6153,6.0855,102232532.042,-553403200.0,-0.166,-0.119,-10140010.3669,1,False,False,False,True,False
4298,43.1,45.83,42.52,44.54,7588500,4.2586,4.3241,4.3133,0.0554,0.0968,-0.0414,49.4785,30.4395,30.4395,34.1794,37.1821,-65.8206,23.0654,-59.8018,-1.1468,100.0,25.0,58.891,0.0209,4.0152,4.3241,4.633,21.595,115621305.4559,-492695200.0,-0.1164,0.2663,-10143473.216,0,False,False,False,True,False
